,index,epoch,train_loss,val_loss,v_accuracy,v_precision,v_recall,v_f1,params,model_num
164,4,4,2.709927321120631e-05,4.512185230851173e-06,0.9853999614715576,0.9854000210762024,0.9854000210762024,0.9854000210762024,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
165,5,5,9.346379670205351e-07,4.445200785994529e-06,0.9847999811172485,0.9847999811172485,0.9847999811172485,0.9847999811172485,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
166,6,6,3.273388574598357e-05,4.990417882800102e-06,0.9835999608039856,0.9836000204086304,0.9836000204086304,0.9836000204086304,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
167,7,7,2.188830876548309e-06,4.327121376991272e-06,0.9857999682426453,0.98580002784729,0.98580002784729,0.98580002784729,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
168,8,8,9.563881349095027e-07,4.841522872447968e-06,0.9858999848365784,0.9858999848365784,0.9858999848365784,0.9858999848365784,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
169,9,9,0.003439667634665966,4.23235222697258e-06,0.986299991607666,0.986299991607666,0.986299991607666,0.986299991607666,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
170,10,10,1.2433039842107974e-07,4.525000602006912e-06,0.9871999621391296,0.9872000217437744,0.9872000217437744,0.9872000217437744,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
171,11,11,4.930834165861597e-06,4.893589019775391e-06,0.9853000044822693,0.9853000044822693,0.9853000044822693,0.9853000044822693,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
172,12,12,1.273555767511425e-07,5.030634626746177e-06,0.9854999780654907,0.9854999780654907,0.9854999780654907,0.9854999780654907,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
173,13,13,6.371014933392871e-06,3.956807404756546e-06,0.9887999892234802,0.9887999892234802,0.9887999892234802,0.9887999892234802,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
174,14,14,6.849395140307024e-05,4.994066432118416e-06,0.9858999848365784,0.9858999848365784,0.9858999848365784,0.9858999848365784,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
175,15,15,7.497099829834042e-08,4.443899169564247e-06,0.9872999787330627,0.9872999787330627,0.9872999787330627,0.9872999787330627,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
176,16,16,0.00022469663235824555,4.457025602459908e-06,0.9872999787330627,0.9872999787330627,0.9872999787330627,0.9872999787330627,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
177,17,17,0.0005837685894221067,4.6612277626991275e-06,0.9873999953269958,0.9873999953269958,0.9873999953269958,0.9873999953269958,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
178,18,18,1.0258972906740382e-05,4.888844117522239e-06,0.9866999983787537,0.9866999983787537,0.9866999983787537,0.9866999983787537,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
179,19,19,4.545853698800784e-06,4.879767447710037e-06,0.9878000020980835,0.9878000020980835,0.9878000020980835,0.9878000020980835,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.001}",9
180,0,0,0.03659158945083618,0.00023039090633392335,0.10439999401569366,0.10440000146627426,0.10440000146627426,0.10440000146627426,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
181,1,1,1.9417326257098466e-05,7.865530997514725e-06,0.976699948310852,0.9767000079154968,0.9767000079154968,0.9767000079154968,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
182,2,2,0.0007634093635715544,6.117645278573036e-06,0.9802999496459961,0.9803000092506409,0.9803000092506409,0.9803000092506409,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
183,3,3,3.0630844776169397e-06,5.369299277663231e-06,0.98499995470047,0.9850000143051147,0.9850000143051147,0.9850000143051147,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
184,4,4,0.0008056467631831765,5.845072492957115e-06,0.9835000038146973,0.9835000038146973,0.9835000038146973,0.9835000038146973,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
185,5,5,6.588144287889008e-07,4.894042760133743e-06,0.9872999787330627,0.9872999787330627,0.9872999787330627,0.9872999787330627,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
186,6,6,0.00015948052168823779,6.563878804445266e-06,0.9842000007629395,0.9842000007629395,0.9842000007629395,0.9842000007629395,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
187,7,7,1.410053982908721e-06,6.4578719437122344e-06,0.9860999584197998,0.9861000180244446,0.9861000180244446,0.9861000180244446,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
188,8,8,4.2489020302127756e-07,7.298533618450164e-06,0.9842999577522278,0.9843000173568726,0.9843000173568726,0.9843000173568726,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
189,9,9,1.1689592156471917e-06,7.570309191942215e-06,0.9868999719619751,0.9868999719619751,0.9868999719619751,0.9868999719619751,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
190,10,10,4.6566123179658803e-10,9.251030534505844e-06,0.9820999503135681,0.9821000099182129,0.9821000099182129,0.9821000099182129,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
191,11,11,2.92657148293074e-07,7.334486395120621e-06,0.984499990940094,0.984499990940094,0.984499990940094,0.984499990940094,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
192,12,12,6.539466994581744e-07,8.805494755506515e-06,0.9845999479293823,0.9846000075340271,0.9846000075340271,0.9846000075340271,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
193,13,13,0.0014697127044200897,7.785901427268983e-06,0.9847999811172485,0.9847999811172485,0.9847999811172485,0.9847999811172485,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
194,14,14,1.6298140614878776e-09,9.542509168386459e-06,0.9870999455451965,0.9871000051498413,0.9871000051498413,0.9871000051498413,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
195,15,15,7.4505703828720016e-09,9.134060144424439e-06,0.9857999682426453,0.98580002784729,0.98580002784729,0.98580002784729,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
196,16,16,1.7695084508773107e-08,1.034134030342102e-05,0.9854999780654907,0.9854999780654907,0.9854999780654907,0.9854999780654907,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
197,17,17,2.904032498918241e-06,1.0564447939395905e-05,0.9851999878883362,0.9851999878883362,0.9851999878883362,0.9851999878883362,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
198,18,18,1.1223538422200363e-05,9.381986409425736e-06,0.986799955368042,0.9868000149726868,0.9868000149726868,0.9868000149726868,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
199,19,19,2.1155401555006392e-06,1.2257102131843567e-05,0.9851999878883362,0.9851999878883362,0.9851999878883362,0.9851999878883362,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 8, 'LEARNING_RATE': 0.01}",10
200,0,0,4.4942597014596686e-05,1.5425391495227813e-05,0.9530999660491943,0.9531000256538391,0.9531000256538391,0.9531000256538391,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
201,1,1,1.5611858543707058e-05,8.340914547443389e-06,0.9749999642372131,0.9750000238418579,0.9750000238418579,0.9750000238418579,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
202,2,2,6.763471901649609e-05,6.584692746400833e-06,0.9799999594688416,0.9800000190734863,0.9800000190734863,0.9800000190734863,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
203,3,3,1.3333188690012321e-05,5.837943777441979e-06,0.98089998960495,0.98089998960495,0.98089998960495,0.9809000492095947,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
204,4,4,4.0654933400219306e-05,4.89000529050827e-06,0.9853999614715576,0.9854000210762024,0.9854000210762024,0.9854000210762024,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
205,5,5,6.497161280094588e-07,4.780060797929764e-06,0.9839999675750732,0.984000027179718,0.984000027179718,0.984000027179718,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
206,6,6,7.291895599337295e-06,4.863849654793739e-06,0.9853000044822693,0.9853000044822693,0.9853000044822693,0.9853000044822693,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
207,7,7,9.988035571950604e-07,4.286405816674232e-06,0.9861999750137329,0.9861999750137329,0.9861999750137329,0.9861999750137329,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
208,8,8,4.656409510062076e-05,4.88787442445755e-06,0.9848999977111816,0.9848999977111816,0.9848999977111816,0.9848999977111816,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
209,9,9,2.2251766495173797e-05,4.6355392783880236e-06,0.9846999645233154,0.9847000241279602,0.9847000241279602,0.9847000241279602,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
210,10,10,8.749555036047241e-07,4.10076268017292e-06,0.9875999689102173,0.9876000285148621,0.9876000285148621,0.9876000285148621,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
211,11,11,6.306610885076225e-06,4.480437561869621e-06,0.9853999614715576,0.9854000210762024,0.9854000210762024,0.9854000210762024,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
212,12,12,3.318431254228926e-07,4.205530136823654e-06,0.9872999787330627,0.9872999787330627,0.9872999787330627,0.9872999787330627,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
213,13,13,6.103805390011985e-07,4.262540861964226e-06,0.9855999946594238,0.9855999946594238,0.9855999946594238,0.9855999946594238,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
214,14,14,7.466725833182863e-07,3.870716691017151e-06,0.988099992275238,0.988099992275238,0.988099992275238,0.988099992275238,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
215,15,15,4.517294200923061e-07,4.129115864634514e-06,0.9881999492645264,0.9882000088691711,0.9882000088691711,0.9882000088691711,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
216,16,16,5.315404791872425e-07,4.220819845795632e-06,0.9878999590873718,0.9879000186920166,0.9879000186920166,0.9879000186920166,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
217,17,17,8.388586138607934e-06,4.24414612352848e-06,0.9874999523162842,0.987500011920929,0.987500011920929,0.987500011920929,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
218,18,18,4.210050065012183e-06,3.844084218144417e-06,0.9891999959945679,0.9891999959945679,0.9891999959945679,0.9891999959945679,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
219,19,19,7.519046903325943e-06,4.208660498261452e-06,0.9886999726295471,0.9886999726295471,0.9886999726295471,0.9886999726295471,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.001}",11
220,0,0,0.0022629359737038612,0.00023021070957183839,0.10439999401569366,0.10440000146627426,0.10440000146627426,0.10440000146627426,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
221,1,1,0.0022494839504361153,0.000230165958404541,0.11789999902248383,0.11789999902248383,0.11789999902248383,0.11789999902248383,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
222,2,2,0.0003348353202454746,2.1013474464416503e-05,0.9311999678611755,0.9312000274658203,0.9312000274658203,0.9312000274658203,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
223,3,3,0.00011320792691549286,1.3048291206359863e-05,0.9581999778747559,0.9581999778747559,0.9581999778747559,0.9581999778747559,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
224,4,4,0.00012484083708841354,9.7521610558033e-06,0.9698999524116516,0.9699000120162964,0.9699000120162964,0.9699000120162964,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
225,5,5,1.4231899285732652e-06,8.382077515125275e-06,0.9726999998092651,0.9726999998092651,0.9726999998092651,0.9726999998092651,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
226,6,6,1.2666358088608831e-05,8.030202239751815e-06,0.9756999611854553,0.9757000207901001,0.9757000207901001,0.9757000207901001,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
227,7,7,2.094756200676784e-05,8.578161150217057e-06,0.9718999862670898,0.9718999862670898,0.9718999862670898,0.9718999862670898,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
228,8,8,9.5994102593977e-05,9.283807128667832e-06,0.9722999930381775,0.9722999930381775,0.9722999930381775,0.9722999930381775,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
229,9,9,6.490201485576108e-05,8.194012194871902e-06,0.9767999649047852,0.9768000245094299,0.9768000245094299,0.9768000245094299,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
230,10,10,1.0706761486289906e-06,8.450766652822495e-06,0.9774999618530273,0.9775000214576721,0.9775000214576721,0.9775000214576721,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
231,11,11,1.7294277085966314e-06,7.666982710361481e-06,0.9795999526977539,0.9796000123023987,0.9796000123023987,0.9796000123023987,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
232,12,12,4.8086908464028966e-06,7.810886949300766e-06,0.976099967956543,0.9761000275611877,0.9761000275611877,0.9761000275611877,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
233,13,13,1.1264575050518033e-06,8.160419017076492e-06,0.9781000018119812,0.9781000018119812,0.9781000018119812,0.9781000018119812,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
234,14,14,2.617420932438108e-06,8.701218664646149e-06,0.9781999588012695,0.9782000184059143,0.9782000184059143,0.9782000184059143,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
235,15,15,2.2335173710530398e-08,8.507753163576126e-06,0.9792999625205994,0.9793000221252441,0.9793000221252441,0.9793000221252441,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
236,16,16,2.8563199805375916e-08,8.186742663383484e-06,0.9789999723434448,0.9789999723434448,0.9789999723434448,0.9789999723434448,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
237,17,17,4.1133157537842635e-06,7.882092148065567e-06,0.9797999858856201,0.9797999858856201,0.9797999858856201,0.9797999858856201,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
238,18,18,1.0315069687294454e-07,8.550681918859482e-06,0.9771999716758728,0.9771999716758728,0.9771999716758728,0.977199912071228,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
239,19,19,3.61032448381593e-06,9.2646986246109e-06,0.9767999649047852,0.9768000245094299,0.9768000245094299,0.9768000245094299,"{'EPOCHS': 20, 'OPTIMIZER': 'adam', 'NUM_FILTERS': (32, 32), 'WEIGHT_INIT': 'normal', 'BATCH_SIZE': 32, 'LEARNING_RATE': 0.01}",12
