,accuracy,precision,recall,f1,roc_auc,max_depth,max_features,max_leaf_nodes,min_samples_leaf,min_samples_split
5669,0.6586336336336337,0.5332142857142856,0.4582417582417582,0.4788912589930224,0.6651158623984711,25,log2,20,5,15
6453,0.6586336336336337,0.5332142857142856,0.4582417582417582,0.4788912589930224,0.6651158623984711,30,sqrt,20,5,15
6845,0.6586336336336337,0.5332142857142856,0.4582417582417582,0.4788912589930224,0.6651158623984711,30,log2,20,5,15
7629,0.6586336336336337,0.5332142857142856,0.4582417582417582,0.4788912589930224,0.6651158623984711,35,sqrt,20,5,15
8021,0.6586336336336337,0.5332142857142856,0.4582417582417582,0.4788912589930224,0.6651158623984711,35,log2,20,5,15
8805,0.6586336336336337,0.5332142857142856,0.4582417582417582,0.4788912589930224,0.6651158623984711,40,sqrt,20,5,15
9197,0.6586336336336337,0.5332142857142856,0.4582417582417582,0.4788912589930224,0.6651158623984711,40,log2,20,5,15
161,0.6586336336336337,0.5354545454545454,0.4774725274725274,0.4964228908273136,0.6784509874183787,5,,20,3,2
162,0.6586336336336337,0.5354545454545454,0.4774725274725274,0.4964228908273136,0.6784509874183787,5,,20,3,4
163,0.6586336336336337,0.5354545454545454,0.4774725274725274,0.4964228908273136,0.6784509874183787,5,,20,3,6
252,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.6560867574454532,5,,30,2,2
253,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.6560867574454532,5,,30,2,4
301,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.6560867574454532,5,,35,2,2
302,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.6560867574454532,5,,35,2,4
350,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.6560867574454532,5,,40,2,2
351,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.6560867574454532,5,,40,2,4
203,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.65655259595477,5,,25,2,2
204,0.6586336336336337,0.5355772005772007,0.4703296703296703,0.4905720749764978,0.65655259595477,5,,25,2,4
1824,0.6586336336336337,0.5385971055088702,0.454945054945055,0.4795207624740438,0.6355281493868452,10,sqrt,30,2,10
2216,0.6586336336336337,0.5385971055088702,0.454945054945055,0.4795207624740438,0.6355281493868452,10,log2,30,2,10
2908,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,15,sqrt,20,3,8
3300,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,15,log2,20,3,8
4084,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,20,sqrt,20,3,8
4476,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,20,log2,20,3,8
5260,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,25,sqrt,20,3,8
5652,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,25,log2,20,3,8
6436,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,30,sqrt,20,3,8
6828,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,30,log2,20,3,8
7612,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,35,sqrt,20,3,8
8004,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,35,log2,20,3,8
8788,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,40,sqrt,20,3,8
9180,0.6586336336336337,0.5421959984459985,0.4263736263736263,0.46698371998372,0.6265318920210224,40,log2,20,3,8
1376,0.6586336336336337,0.5434355921855921,0.567032967032967,0.5447945612447234,0.6980281493868451,10,,25,1,10
2552,0.6586336336336337,0.5434355921855921,0.567032967032967,0.5447945612447234,0.6980281493868451,15,,25,1,10
3728,0.6586336336336337,0.5434355921855921,0.567032967032967,0.5447945612447234,0.6980281493868451,20,,25,1,10
4904,0.6586336336336337,0.5434355921855921,0.567032967032967,0.5447945612447234,0.6980281493868451,25,,25,1,10
6080,0.6586336336336337,0.5434355921855921,0.567032967032967,0.5447945612447234,0.6980281493868451,30,,25,1,10
7256,0.6586336336336337,0.5434355921855921,0.567032967032967,0.5447945612447234,0.6980281493868451,35,,25,1,10
8432,0.6586336336336337,0.5434355921855921,0.567032967032967,0.5447945612447234,0.6980281493868451,40,,25,1,10
1685,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,10,sqrt,15,3,12
2077,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,10,log2,15,3,12
2861,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,15,sqrt,15,3,12
3253,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,15,log2,15,3,12
4037,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,20,sqrt,15,3,12
4429,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,20,log2,15,3,12
5213,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,25,sqrt,15,3,12
5605,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,25,log2,15,3,12
6389,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,30,sqrt,15,3,12
6781,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,30,log2,15,3,12
7565,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,35,sqrt,15,3,12
7957,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,35,log2,15,3,12
8741,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,40,sqrt,15,3,12
9133,0.6586336336336337,0.5716265352294764,0.3950549450549451,0.4529052187201593,0.666365066093327,40,log2,15,3,12
1637,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,10,sqrt,10,3,15
2029,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,10,log2,10,3,15
2813,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,15,sqrt,10,3,15
3205,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,15,log2,10,3,15
3989,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,20,sqrt,10,3,15
4381,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,20,log2,10,3,15
5165,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,25,sqrt,10,3,15
5557,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,25,log2,10,3,15
6341,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,30,sqrt,10,3,15
6733,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,30,log2,10,3,15
7517,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,35,sqrt,10,3,15
7909,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,35,log2,10,3,15
8693,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,40,sqrt,10,3,15
9085,0.6586336336336338,0.5990247252747253,0.4104395604395604,0.448135073456781,0.6959030100334449,40,log2,10,3,15
1442,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,10,,30,4,2
1443,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,10,,30,4,4
1444,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,10,,30,4,6
1445,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,10,,30,4,8
2618,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,15,,30,4,2
2619,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,15,,30,4,4
2620,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,15,,30,4,6
2621,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,15,,30,4,8
3794,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,20,,30,4,2
3795,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,20,,30,4,4
3796,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,20,,30,4,6
3797,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,20,,30,4,8
4970,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,25,,30,4,2
4971,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,25,,30,4,4
4972,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,25,,30,4,6
4973,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,25,,30,4,8
6146,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,30,,30,4,2
6147,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,30,,30,4,4
6148,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,30,,30,4,6
6149,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,30,,30,4,8
7322,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,35,,30,4,2
7323,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,35,,30,4,4
7324,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,35,,30,4,6
7325,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,35,,30,4,8
8498,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,40,,30,4,2
8499,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,40,,30,4,4
8500,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,40,,30,4,6
8501,0.6587087087087087,0.54462510528687,0.5505494505494506,0.5396932398545303,0.6740504061156236,40,,30,4,8
1883,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,sqrt,35,4,2
1884,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,sqrt,35,4,4
1885,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,sqrt,35,4,6
1886,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,sqrt,35,4,8
2275,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,log2,35,4,2
2276,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,log2,35,4,4
2277,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,log2,35,4,6
2278,0.6587087087087087,0.5449231324231325,0.4241758241758241,0.4694383153078806,0.6284689042841217,10,log2,35,4,8
1725,0.6587087087087087,0.552005772005772,0.3961538461538462,0.441509434676601,0.6316421802834846,10,sqrt,20,2,8
2117,0.6587087087087087,0.552005772005772,0.3961538461538462,0.441509434676601,0.6316421802834846,10,log2,20,2,8
1834,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,sqrt,30,4,2
1835,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,sqrt,30,4,4
1836,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,sqrt,30,4,6
1837,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,sqrt,30,4,8
2226,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,log2,30,4,2
2227,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,log2,30,4,4
2228,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,log2,30,4,6
2229,0.6587087087087088,0.5389285714285714,0.4093406593406594,0.4580865411450119,0.6361124382863513,10,log2,30,4,8
1434,0.6587837837837838,0.5383848177965825,0.560989010989011,0.541122476090218,0.6948648272017837,10,,30,2,15
2610,0.6587837837837838,0.5383848177965825,0.560989010989011,0.541122476090218,0.6973492992514732,15,,30,2,15
3786,0.6587837837837838,0.5383848177965825,0.560989010989011,0.541122476090218,0.6973492992514732,20,,30,2,15
4962,0.6587837837837838,0.5383848177965825,0.560989010989011,0.541122476090218,0.6973492992514732,25,,30,2,15
6138,0.6587837837837838,0.5383848177965825,0.560989010989011,0.541122476090218,0.6973492992514732,30,,30,2,15
7314,0.6587837837837838,0.5383848177965825,0.560989010989011,0.541122476090218,0.6973492992514732,35,,30,2,15
8490,0.6587837837837838,0.5383848177965825,0.560989010989011,0.541122476090218,0.6973492992514732,40,,30,2,15
1479,0.6587837837837838,0.5397877122877123,0.545054945054945,0.5344787447546068,0.6709597467749641,10,,35,2,6
2966,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,15,sqrt,25,4,12
3358,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,15,log2,25,4,12
4142,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,20,sqrt,25,4,12
4534,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,20,log2,25,4,12
5318,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,25,sqrt,25,4,12
5710,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,25,log2,25,4,12
6494,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,30,sqrt,25,4,12
6886,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,30,log2,25,4,12
7670,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,35,sqrt,25,4,12
8062,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,35,log2,25,4,12
8846,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,40,sqrt,25,4,12
9238,0.6587837837837838,0.5666675481381364,0.4120879120879121,0.4625142082258787,0.6566730371078198,40,log2,25,4,12
2998,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,15,sqrt,30,2,6
3390,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,15,log2,30,2,6
4174,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,20,sqrt,30,2,6
4566,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,20,log2,30,2,6
5350,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,25,sqrt,30,2,6
5742,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,25,log2,30,2,6
6526,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,30,sqrt,30,2,6
6918,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,30,log2,30,2,6
7702,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,35,sqrt,30,2,6
8094,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,35,log2,30,2,6
8878,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,40,sqrt,30,2,6
9270,0.6588588588588589,0.5411144411144411,0.4489010989010989,0.4844348984348984,0.6467938764134417,40,log2,30,2,6
2949,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,15,sqrt,25,2,6
3341,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,15,log2,25,2,6
4125,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,20,sqrt,25,2,6
4517,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,20,log2,25,2,6
5301,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,25,sqrt,25,2,6
5693,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,25,log2,25,2,6
6477,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,30,sqrt,25,2,6
6869,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,30,log2,25,2,6
7653,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,35,sqrt,25,2,6
8045,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,35,log2,25,2,6
8829,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,40,sqrt,25,2,6
9221,0.6588588588588589,0.5506566962449314,0.4554945054945055,0.4899705826246426,0.6653358416945374,40,log2,25,2,6
3022,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,15,sqrt,30,5,12
3414,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,15,log2,30,5,12
4198,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,20,sqrt,30,5,12
4590,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,20,log2,30,5,12
5374,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,25,sqrt,30,5,12
5766,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,25,log2,30,5,12
6550,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,30,sqrt,30,5,12
6942,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,30,log2,30,5,12
7726,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,35,sqrt,30,5,12
8118,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,35,log2,30,5,12
8902,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,40,sqrt,30,5,12
9294,0.658933933933934,0.5363619713619714,0.4565934065934066,0.4801714908185496,0.6619923554706164,40,log2,30,5,12
1729,0.658933933933934,0.5378739316239316,0.4642857142857142,0.4937964499268847,0.6692685937251154,10,sqrt,20,3,2
1730,0.658933933933934,0.5378739316239316,0.4642857142857142,0.4937964499268847,0.6692685937251154,10,sqrt,20,3,4
1731,0.658933933933934,0.5378739316239316,0.4642857142857142,0.4937964499268847,0.6692685937251154,10,sqrt,20,3,6
2121,0.658933933933934,0.5378739316239316,0.4642857142857142,0.4937964499268847,0.6692685937251154,10,log2,20,3,2
2122,0.658933933933934,0.5378739316239316,0.4642857142857142,0.4937964499268847,0.6692685937251154,10,log2,20,3,4
2123,0.658933933933934,0.5378739316239316,0.4642857142857142,0.4937964499268847,0.6692685937251154,10,log2,20,3,6
444,0.6611111111111111,0.5235451150157032,0.3642857142857142,0.415940046670597,0.676062071985985,5,sqrt,10,1,8
445,0.6611111111111111,0.5235451150157032,0.3642857142857142,0.415940046670597,0.676062071985985,5,sqrt,10,1,10
836,0.6611111111111111,0.5235451150157032,0.3642857142857142,0.415940046670597,0.676062071985985,5,log2,10,1,8
837,0.6611111111111111,0.5235451150157032,0.3642857142857142,0.415940046670597,0.676062071985985,5,log2,10,1,10
546,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,20,2,2
547,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,20,2,4
595,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,25,2,2
596,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,25,2,4
644,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,30,2,2
645,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,30,2,4
693,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,35,2,2
694,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,35,2,4
742,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,40,2,2
743,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,sqrt,40,2,4
938,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,20,2,2
939,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,20,2,4
987,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,25,2,2
988,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,25,2,4
1036,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,30,2,2
1037,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,30,2,4
1085,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,35,2,2
1086,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,35,2,4
1134,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,40,2,2
1135,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6756430164038859,5,log2,40,2,4
548,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,sqrt,20,2,6
597,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,sqrt,25,2,6
646,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,sqrt,30,2,6
695,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,sqrt,35,2,6
744,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,sqrt,40,2,6
940,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,log2,20,2,6
989,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,log2,25,2,6
1038,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,log2,30,2,6
1087,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,log2,35,2,6
1136,0.6611111111111111,0.531758658008658,0.3653846153846153,0.4196094710840975,0.6824653607262303,5,log2,40,2,6
497,0.6611111111111111,0.5339470333587981,0.3730769230769231,0.4259988315821167,0.6744396002548178,5,sqrt,15,2,2
498,0.6611111111111111,0.5339470333587981,0.3730769230769231,0.4259988315821167,0.6744396002548178,5,sqrt,15,2,4
889,0.6611111111111111,0.5339470333587981,0.3730769230769231,0.4259988315821167,0.6744396002548178,5,log2,15,2,2
890,0.6611111111111111,0.5339470333587981,0.3730769230769231,0.4259988315821167,0.6744396002548178,5,log2,15,2,4
549,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,sqrt,20,2,8
598,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,sqrt,25,2,8
647,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,sqrt,30,2,8
696,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,sqrt,35,2,8
745,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,sqrt,40,2,8
941,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,log2,20,2,8
990,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,log2,25,2,8
1039,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,log2,30,2,8
1088,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,log2,35,2,8
1137,0.6611111111111111,0.5346753246753246,0.3868131868131868,0.4355043807721107,0.6808369167064819,5,log2,40,2,8
543,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,sqrt,20,1,10
592,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,sqrt,25,1,10
641,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,sqrt,30,1,10
690,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,sqrt,35,1,10
739,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,sqrt,40,1,10
935,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,log2,20,1,10
984,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,log2,25,1,10
1033,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,log2,30,1,10
1082,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,log2,35,1,10
1131,0.6611111111111111,0.5374297924297925,0.3950549450549451,0.4458632830783814,0.6781414237935978,5,log2,40,1,10
539,0.6611111111111111,0.5406493506493507,0.3730769230769231,0.428490860162855,0.6729694218824653,5,sqrt,20,1,2
931,0.6611111111111111,0.5406493506493507,0.3730769230769231,0.428490860162855,0.6729694218824653,5,log2,20,1,2
588,0.6611111111111111,0.5406493506493507,0.3730769230769231,0.428490860162855,0.6782111004937093,5,sqrt,25,1,2
637,0.6611111111111111,0.5406493506493507,0.3730769230769231,0.428490860162855,0.6782111004937093,5,sqrt,30,1,2
686,0.6611111111111111,0.5406493506493507,0.3730769230769231,0.428490860162855,0.6782111004937093,5,sqrt,35,1,2
