,accuracy,precision,recall,f1,roc_auc,C,degree,gamma,kernel
504,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,1,16.68100537200059,linear
507,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,1,100.0,linear
510,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,1e-05,linear
513,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,5.994842503189409e-05,linear
516,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,0.00035938136638046257,linear
519,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,0.0021544346900318843,linear
522,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,0.01291549665014884,linear
525,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,0.0774263682681127,linear
528,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,0.4641588833612782,linear
531,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,2.782559402207126,linear
534,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,16.68100537200059,linear
537,0.962657004830918,0.9548331613347092,0.9459558823529411,0.9482595990329254,0.985105766444509,16.68100537200059,8,100.0,linear
420,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,1e-05,linear
423,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,5.994842503189409e-05,linear
426,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,0.00035938136638046257,linear
429,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,0.0021544346900318843,linear
432,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,0.01291549665014884,linear
435,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,0.0774263682681127,linear
438,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,0.4641588833612782,linear
441,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,2.782559402207126,linear
444,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,16.68100537200059,linear
447,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,1,100.0,linear
450,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,1e-05,linear
453,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,5.994842503189409e-05,linear
456,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,0.00035938136638046257,linear
459,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,0.0021544346900318843,linear
462,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,0.01291549665014884,linear
465,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,0.0774263682681127,linear
468,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,0.4641588833612782,linear
471,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,2.782559402207126,linear
474,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,16.68100537200059,linear
477,0.964734299516908,0.9701797385620916,0.9338235294117648,0.9500556053142262,0.9912670240509996,2.782559402207126,8,100.0,linear
328,0.964830917874396,0.9653186274509804,0.9404411764705882,0.9508522470571806,0.9875959866705304,0.0774263682681127,1,100.0,poly
385,0.964830917874396,0.9653186274509804,0.9404411764705882,0.9508522470571806,0.9875959866705304,0.4641588833612782,1,16.68100537200059,poly
442,0.964830917874396,0.9653186274509804,0.9404411764705882,0.9508522470571806,0.9875959866705304,2.782559402207126,1,2.782559402207126,poly
499,0.964830917874396,0.9653186274509804,0.9404411764705882,0.9508522470571806,0.9875959866705304,16.68100537200059,1,0.4641588833612782,poly
556,0.964830917874396,0.9653186274509804,0.9404411764705882,0.9508522470571806,0.9875959866705304,100.0,1,0.0774263682681127,poly
208,0.9669565217391304,0.9701797385620916,0.9397058823529412,0.9534535554033524,0.9929784844972472,0.0021544346900318843,1,100.0,poly
265,0.9669565217391304,0.9701797385620916,0.9397058823529412,0.9534535554033524,0.9929784844972472,0.01291549665014884,1,16.68100537200059,poly
322,0.9669565217391304,0.9701797385620916,0.9397058823529412,0.9534535554033524,0.9929784844972472,0.0774263682681127,1,2.782559402207126,poly
379,0.9669565217391304,0.9701797385620916,0.9397058823529412,0.9534535554033524,0.9929784844972472,0.4641588833612782,1,0.4641588833612782,poly
436,0.9669565217391304,0.9701797385620916,0.9397058823529412,0.9534535554033524,0.9929784844972472,2.782559402207126,1,0.0774263682681127,poly
493,0.9669565217391304,0.9701797385620916,0.9397058823529412,0.9534535554033524,0.9929784844972472,16.68100537200059,1,0.01291549665014884,poly
550,0.9669565217391304,0.9701797385620916,0.9397058823529412,0.9534535554033524,0.9929784844972472,100.0,1,0.0021544346900318843,poly
300,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,1e-05,linear
303,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,5.994842503189409e-05,linear
306,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,0.00035938136638046257,linear
309,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,0.0021544346900318843,linear
312,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,0.01291549665014884,linear
315,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,0.0774263682681127,linear
318,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,0.4641588833612782,linear
321,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,2.782559402207126,linear
324,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,16.68100537200059,linear
327,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,1,100.0,linear
330,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,1e-05,linear
333,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,5.994842503189409e-05,linear
336,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,0.00035938136638046257,linear
339,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,0.0021544346900318843,linear
342,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,0.01291549665014884,linear
345,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,0.0774263682681127,linear
348,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,0.4641588833612782,linear
351,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,2.782559402207126,linear
354,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,16.68100537200059,linear
357,0.9690821256038648,0.98125,0.9334558823529412,0.955943051201672,0.9929839177050128,0.0774263682681127,8,100.0,linear
548,0.9691304347826086,0.9757352941176471,0.9397058823529412,0.9563106982604952,0.9931994349463922,100.0,1,0.00035938136638046257,rbf
578,0.9691304347826086,0.9757352941176471,0.9397058823529412,0.9563106982604952,0.9931994349463922,100.0,8,0.00035938136638046257,rbf
431,0.9691787439613528,1.0,0.9154411764705882,0.9549520932349076,0.9927901332946972,2.782559402207126,1,0.0021544346900318843,rbf
461,0.9691787439613528,1.0,0.9154411764705882,0.9549520932349076,0.9927901332946972,2.782559402207126,8,0.0021544346900318843,rbf
554,0.9692270531400966,0.9761029411764708,0.9397058823529412,0.9567519119084584,0.9876901622718052,100.0,1,0.01291549665014884,rbf
584,0.9692270531400966,0.9761029411764708,0.9397058823529412,0.9567519119084584,0.9876901622718052,100.0,8,0.01291549665014884,rbf
491,0.9713526570048308,0.9816176470588236,0.9397058823529412,0.9593410012907984,0.9930092726745868,16.68100537200059,1,0.0021544346900318843,rbf
521,0.9713526570048308,0.9816176470588236,0.9397058823529412,0.9593410012907984,0.9930092726745868,16.68100537200059,8,0.0021544346900318843,rbf
360,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,1e-05,linear
363,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,5.994842503189409e-05,linear
366,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,0.00035938136638046257,linear
369,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,0.0021544346900318843,linear
372,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,0.01291549665014884,linear
375,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,0.0774263682681127,linear
378,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,0.4641588833612782,linear
381,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,2.782559402207126,linear
384,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,16.68100537200059,linear
387,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,1,100.0,linear
390,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,1e-05,linear
393,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,5.994842503189409e-05,linear
396,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,0.00035938136638046257,linear
399,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,0.0021544346900318843,linear
402,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,0.01291549665014884,linear
405,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,0.0774263682681127,linear
408,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,0.4641588833612782,linear
411,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,2.782559402207126,linear
414,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,16.68100537200059,linear
417,0.971400966183575,0.9767973856209152,0.9459558823529411,0.9595141614639588,0.9919443639524776,0.4641588833612782,8,100.0,linear
545,0.971400966183575,1.0,0.9216911764705882,0.9583929534499612,0.99277745580991,100.0,1,5.994842503189409e-05,rbf
575,0.971400966183575,1.0,0.9216911764705882,0.9583929534499612,0.99277745580991,100.0,8,5.994842503189409e-05,rbf
488,0.971400966183575,1.0,0.9216911764705882,0.9583929534499612,0.9929929730512894,16.68100537200059,1,0.00035938136638046257,rbf
518,0.971400966183575,1.0,0.9216911764705882,0.9583929534499612,0.9929929730512894,16.68100537200059,8,0.00035938136638046257,rbf
240,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,1e-05,linear
243,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,5.994842503189409e-05,linear
246,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,0.00035938136638046257,linear
249,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,0.0021544346900318843,linear
252,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,0.01291549665014884,linear
255,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,0.0774263682681127,linear
258,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,0.4641588833612782,linear
261,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,2.782559402207126,linear
264,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,16.68100537200059,linear
267,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,1,100.0,linear
270,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,1e-05,linear
273,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,5.994842503189409e-05,linear
276,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,0.00035938136638046257,linear
279,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,0.0021544346900318843,linear
282,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,0.01291549665014884,linear
285,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,0.0774263682681127,linear
288,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,0.4641588833612782,linear
291,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,2.782559402207126,linear
294,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,16.68100537200059,linear
297,0.9736231884057972,1.0,0.9279411764705884,0.9616187599015742,0.99277745580991,0.01291549665014884,8,100.0,linear
551,0.9757004830917874,0.9878676470588236,0.9455882352941176,0.9650339602925811,0.9931686467690526,100.0,1,0.0021544346900318843,rbf
581,0.9757004830917874,0.9878676470588236,0.9455882352941176,0.9650339602925811,0.9931686467690526,100.0,8,0.0021544346900318843,rbf
494,0.9757487922705316,0.9819852941176472,0.9514705882352942,0.9654016073514048,0.9937844103158506,16.68100537200059,1,0.01291549665014884,rbf
524,0.9757487922705316,0.9819852941176472,0.9514705882352942,0.9654016073514048,0.9937844103158506,16.68100537200059,8,0.01291549665014884,rbf
268,0.9757487922705316,0.9882352941176472,0.9459558823529411,0.9650339602925808,0.9916781367719502,0.01291549665014884,1,100.0,poly
325,0.9757487922705316,0.9882352941176472,0.9459558823529411,0.9650339602925808,0.9916781367719502,0.0774263682681127,1,16.68100537200059,poly
382,0.9757487922705316,0.9882352941176472,0.9459558823529411,0.9650339602925808,0.9916781367719502,0.4641588833612782,1,2.782559402207126,poly
439,0.9757487922705316,0.9882352941176472,0.9459558823529411,0.9650339602925808,0.9916781367719502,2.782559402207126,1,0.4641588833612782,poly
496,0.9757487922705316,0.9882352941176472,0.9459558823529411,0.9650339602925808,0.9916781367719502,16.68100537200059,1,0.0774263682681127,poly
553,0.9757487922705316,0.9882352941176472,0.9459558823529411,0.9650339602925808,0.9916781367719502,100.0,1,0.01291549665014884,poly
148,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,0.00035938136638046257,1,100.0,poly
205,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,0.0021544346900318843,1,16.68100537200059,poly
262,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,0.01291549665014884,1,2.782559402207126,poly
319,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,0.0774263682681127,1,0.4641588833612782,poly
376,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,0.4641588833612782,1,0.0774263682681127,poly
433,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,2.782559402207126,1,0.01291549665014884,poly
490,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,16.68100537200059,1,0.0021544346900318843,poly
547,0.9757487922705316,1.0,0.9334558823529412,0.9648323473893552,0.9938151984931902,100.0,1,0.00035938136638046257,poly
434,0.9779710144927536,0.9878676470588236,0.9514705882352942,0.9684319103817076,0.9934421182266012,2.782559402207126,1,0.01291549665014884,rbf
464,0.9779710144927536,0.9878676470588236,0.9514705882352942,0.9684319103817076,0.9934421182266012,2.782559402207126,8,0.01291549665014884,rbf
