,accuracy,precision,recall,f1,roc_auc,C,degree,gamma,kernel
15,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,1,0.0774263682681127,linear
18,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,1,0.4641588833612782,linear
21,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,1,2.782559402207126,linear
24,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,1,16.68100537200059,linear
27,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,1,100.0,linear
30,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,1e-05,linear
33,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,5.994842503189409e-05,linear
36,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,0.00035938136638046257,linear
39,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,0.0021544346900318843,linear
42,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,0.01291549665014884,linear
45,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,0.0774263682681127,linear
48,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,0.4641588833612782,linear
51,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,2.782559402207126,linear
54,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,16.68100537200059,linear
57,0.6368618618618619,0.0,0.0,0.0,0.763137044115305,1e-05,8,100.0,linear
11,0.6368618618618619,0.0,0.0,0.0,0.7634296862557732,1e-05,1,0.0021544346900318843,rbf
41,0.6368618618618619,0.0,0.0,0.0,0.7634296862557732,1e-05,8,0.0021544346900318843,rbf
71,0.6368618618618619,0.0,0.0,0.0,0.7634296862557732,5.994842503189409e-05,1,0.0021544346900318843,rbf
101,0.6368618618618619,0.0,0.0,0.0,0.7634296862557732,5.994842503189409e-05,8,0.0021544346900318843,rbf
131,0.6368618618618619,0.0,0.0,0.0,0.7634296862557732,0.00035938136638046257,1,0.0021544346900318843,rbf
161,0.6368618618618619,0.0,0.0,0.0,0.7634296862557732,0.00035938136638046257,8,0.0021544346900318843,rbf
251,0.6368618618618619,0.0,0.0,0.0,0.7637521898391464,0.01291549665014884,1,0.0021544346900318843,rbf
281,0.6368618618618619,0.0,0.0,0.0,0.7637521898391464,0.01291549665014884,8,0.0021544346900318843,rbf
74,0.6368618618618619,0.0,0.0,0.0,0.7640607580824972,5.994842503189409e-05,1,0.01291549665014884,rbf
104,0.6368618618618619,0.0,0.0,0.0,0.7640607580824972,5.994842503189409e-05,8,0.01291549665014884,rbf
134,0.6368618618618619,0.0,0.0,0.0,0.7640607580824972,0.00035938136638046257,1,0.01291549665014884,rbf
164,0.6368618618618619,0.0,0.0,0.0,0.7640607580824972,0.00035938136638046257,8,0.01291549665014884,rbf
22,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,1e-05,1,2.782559402207126,poly
79,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,5.994842503189409e-05,1,0.4641588833612782,poly
136,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,0.00035938136638046257,1,0.0774263682681127,poly
193,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,0.0021544346900318843,1,0.01291549665014884,poly
250,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,0.01291549665014884,1,0.0021544346900318843,poly
307,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,0.0774263682681127,1,0.00035938136638046257,poly
364,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,0.4641588833612782,1,5.994842503189409e-05,poly
421,0.6368618618618619,0.0,0.0,0.0,0.7644171046344959,2.782559402207126,1,1e-05,poly
14,0.6368618618618619,0.0,0.0,0.0,0.7647017837235229,1e-05,1,0.01291549665014884,rbf
44,0.6368618618618619,0.0,0.0,0.0,0.7647017837235229,1e-05,8,0.01291549665014884,rbf
422,0.6368618618618619,0.0,0.0,0.0,0.7657230450708712,2.782559402207126,1,1e-05,rbf
452,0.6368618618618619,0.0,0.0,0.0,0.7657230450708712,2.782559402207126,8,1e-05,rbf
365,0.6368618618618619,0.0,0.0,0.0,0.7659758719541327,0.4641588833612782,1,5.994842503189409e-05,rbf
395,0.6368618618618619,0.0,0.0,0.0,0.7659758719541327,0.4641588833612782,8,5.994842503189409e-05,rbf
60,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,1e-05,linear
63,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,5.994842503189409e-05,linear
66,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,0.00035938136638046257,linear
69,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,0.0021544346900318843,linear
72,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,0.01291549665014884,linear
75,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,0.0774263682681127,linear
78,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,0.4641588833612782,linear
81,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,2.782559402207126,linear
84,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,16.68100537200059,linear
87,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,1,100.0,linear
90,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,1e-05,linear
93,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,5.994842503189409e-05,linear
96,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,0.00035938136638046257,linear
99,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,0.0021544346900318843,linear
102,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,0.01291549665014884,linear
105,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,0.0774263682681127,linear
108,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,0.4641588833612782,linear
111,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,2.782559402207126,linear
114,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,16.68100537200059,linear
117,0.6368618618618619,0.0,0.0,0.0,0.7663063385889474,5.994842503189409e-05,8,100.0,linear
425,0.6368618618618619,0.0,0.0,0.0,0.7665571747093486,2.782559402207126,1,5.994842503189409e-05,rbf
455,0.6368618618618619,0.0,0.0,0.0,0.7665571747093486,2.782559402207126,8,5.994842503189409e-05,rbf
482,0.6368618618618619,0.0,0.0,0.0,0.7665571747093486,16.68100537200059,1,1e-05,rbf
512,0.6368618618618619,0.0,0.0,0.0,0.7665571747093486,16.68100537200059,8,1e-05,rbf
191,0.6368618618618619,0.0,0.0,0.0,0.7665651377607899,0.0021544346900318843,1,0.0021544346900318843,rbf
221,0.6368618618618619,0.0,0.0,0.0,0.7665651377607899,0.0021544346900318843,8,0.0021544346900318843,rbf
120,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,1e-05,linear
123,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,5.994842503189409e-05,linear
126,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,0.00035938136638046257,linear
129,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,0.0021544346900318843,linear
132,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,0.01291549665014884,linear
135,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,0.0774263682681127,linear
138,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,0.4641588833612782,linear
141,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,2.782559402207126,linear
144,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,16.68100537200059,linear
147,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,1,100.0,linear
150,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,1e-05,linear
153,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,5.994842503189409e-05,linear
156,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,0.00035938136638046257,linear
159,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,0.0021544346900318843,linear
162,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,0.01291549665014884,linear
165,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,0.0774263682681127,linear
168,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,0.4641588833612782,linear
171,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,2.782559402207126,linear
174,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,16.68100537200059,linear
177,0.6368618618618619,0.0,0.0,0.0,0.7668916228698837,0.00035938136638046257,8,100.0,linear
180,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,1e-05,linear
183,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,5.994842503189409e-05,linear
186,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,0.00035938136638046257,linear
189,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,0.0021544346900318843,linear
192,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,0.01291549665014884,linear
195,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,0.0774263682681127,linear
198,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,0.4641588833612782,linear
201,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,2.782559402207126,linear
204,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,16.68100537200059,linear
207,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,1,100.0,linear
210,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,1e-05,linear
213,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,5.994842503189409e-05,linear
216,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,0.00035938136638046257,linear
219,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,0.0021544346900318843,linear
222,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,0.01291549665014884,linear
225,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,0.0774263682681127,linear
228,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,0.4641588833612782,linear
231,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,2.782559402207126,linear
234,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,16.68100537200059,linear
237,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,0.0021544346900318843,8,100.0,linear
542,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,100.0,1,1e-05,rbf
572,0.6368618618618619,0.0,0.0,0.0,0.7674649625736583,100.0,8,1e-05,rbf
25,0.6368618618618619,0.0,0.0,0.0,0.7674988055422838,1e-05,1,16.68100537200059,poly
28,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,1e-05,1,100.0,poly
85,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,5.994842503189409e-05,1,16.68100537200059,poly
142,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,0.00035938136638046257,1,2.782559402207126,poly
199,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,0.0021544346900318843,1,0.4641588833612782,poly
256,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,0.01291549665014884,1,0.0774263682681127,poly
313,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,0.0774263682681127,1,0.01291549665014884,poly
370,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,0.4641588833612782,1,0.0021544346900318843,poly
427,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,2.782559402207126,1,0.00035938136638046257,poly
484,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,16.68100537200059,1,5.994842503189409e-05,poly
485,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,16.68100537200059,1,5.994842503189409e-05,rbf
515,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,16.68100537200059,8,5.994842503189409e-05,rbf
541,0.6368618618618619,0.0,0.0,0.0,0.7677994107341932,100.0,1,1e-05,poly
82,0.6368618618618619,0.0,0.0,0.0,0.7678193183627966,5.994842503189409e-05,1,2.782559402207126,poly
139,0.6368618618618619,0.0,0.0,0.0,0.7678193183627966,0.00035938136638046257,1,0.4641588833612782,poly
196,0.6368618618618619,0.0,0.0,0.0,0.7678193183627966,0.0021544346900318843,1,0.0774263682681127,poly
310,0.6368618618618619,0.0,0.0,0.0,0.7678193183627966,0.0774263682681127,1,0.0021544346900318843,poly
367,0.6368618618618619,0.0,0.0,0.0,0.7678193183627966,0.4641588833612782,1,0.00035938136638046257,poly
424,0.6368618618618619,0.0,0.0,0.0,0.7678193183627966,2.782559402207126,1,5.994842503189409e-05,poly
481,0.6368618618618619,0.0,0.0,0.0,0.7678193183627966,16.68100537200059,1,1e-05,poly
308,0.6368618618618619,0.0,0.0,0.0,0.7678213091256569,0.0774263682681127,1,0.00035938136638046257,rbf
338,0.6368618618618619,0.0,0.0,0.0,0.7678213091256569,0.0774263682681127,8,0.00035938136638046257,rbf
368,0.6368618618618619,0.0,0.0,0.0,0.7681199235547062,0.4641588833612782,1,0.00035938136638046257,rbf
398,0.6368618618618619,0.0,0.0,0.0,0.7681199235547062,0.4641588833612782,8,0.00035938136638046257,rbf
253,0.6368618618618619,0.0,0.0,0.0,0.7681398311833094,0.01291549665014884,1,0.01291549665014884,poly
428,0.6368618618618619,0.0,0.0,0.0,0.7684205287466156,2.782559402207126,1,0.00035938136638046257,rbf
458,0.6368618618618619,0.0,0.0,0.0,0.7684205287466156,2.782559402207126,8,0.00035938136638046257,rbf
371,0.6368618618618619,0.0,0.0,0.0,0.7697503583373149,0.4641588833612782,1,0.0021544346900318843,rbf
401,0.6368618618618619,0.0,0.0,0.0,0.7697503583373149,0.4641588833612782,8,0.0021544346900318843,rbf
194,0.6368618618618619,0.0,0.0,0.0,0.7700848064978499,0.0021544346900318843,1,0.01291549665014884,rbf
224,0.6368618618618619,0.0,0.0,0.0,0.7700848064978499,0.0021544346900318843,8,0.01291549665014884,rbf
314,0.6368618618618619,0.0,0.0,0.0,0.7704730052556139,0.0774263682681127,1,0.01291549665014884,rbf
344,0.6368618618618619,0.0,0.0,0.0,0.7704730052556139,0.0774263682681127,8,0.01291549665014884,rbf
311,0.6368618618618619,0.0,0.0,0.0,0.7710503264851091,0.0774263682681127,1,0.0021544346900318843,rbf
341,0.6368618618618619,0.0,0.0,0.0,0.7710503264851091,0.0774263682681127,8,0.0021544346900318843,rbf
254,0.6368618618618619,0.0,0.0,0.0,0.7717451027233636,0.01291549665014884,1,0.01291549665014884,rbf
284,0.6368618618618619,0.0,0.0,0.0,0.7717451027233636,0.01291549665014884,8,0.01291549665014884,rbf
286,0.6368618618618619,0.1,0.0071428571428571,0.0133333333333333,0.6734810479375696,0.01291549665014884,8,0.0774263682681127,poly
226,0.6368618618618619,0.1,0.0071428571428571,0.0133333333333333,0.6785674470457079,0.0021544346900318843,8,0.0774263682681127,poly
557,0.6421921921921923,0.5083102518396636,0.4412087912087912,0.4643212784361378,0.6288760152890587,100.0,1,0.0774263682681127,rbf
587,0.6421921921921923,0.5083102518396636,0.4412087912087912,0.4643212784361378,0.6288760152890587,100.0,8,0.0774263682681127,rbf
440,0.6474474474474474,0.5275659144776792,0.4197802197802197,0.4579937229187604,0.6677277432712216,2.782559402207126,1,0.4641588833612782,rbf
470,0.6474474474474474,0.5275659144776792,0.4197802197802197,0.4579937229187604,0.6677277432712216,2.782559402207126,8,0.4641588833612782,rbf
346,0.6476726726726728,0.4666666666666667,0.0439560439560439,0.0787675070028011,0.6740703137442268,0.0774263682681127,8,0.0774263682681127,poly
88,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,5.994842503189409e-05,1,100.0,poly
145,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,0.00035938136638046257,1,16.68100537200059,poly
202,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,0.0021544346900318843,1,2.782559402207126,poly
259,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,0.01291549665014884,1,0.4641588833612782,poly
316,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,0.0774263682681127,1,0.0774263682681127,poly
373,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,0.4641588833612782,1,0.01291549665014884,poly
430,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,2.782559402207126,1,0.0021544346900318843,poly
487,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,16.68100537200059,1,0.00035938136638046257,poly
544,0.6476726726726728,0.55,0.0593406593406593,0.1041269841269841,0.7677994107341932,100.0,1,5.994842503189409e-05,poly
169,0.6505255255255256,0.5463690476190475,0.2983516483516483,0.3716706145741009,0.6074733237776716,0.00035938136638046257,8,0.4641588833612782,poly
229,0.6531531531531531,0.5443222953517071,0.3285714285714286,0.3877477740475843,0.5924788979136806,0.0021544346900318843,8,0.4641588833612782,poly
466,0.6558558558558559,0.5625,0.1335164835164835,0.1992345837856673,0.6602146042363433,2.782559402207126,8,0.0774263682681127,poly
406,0.655855855855856,0.575,0.0895604395604395,0.150609243697479,0.6735467431119604,0.4641588833612782,8,0.0774263682681127,poly
109,0.6587837837837838,0.5926190476190476,0.2543956043956044,0.3324916457811194,0.6476309921962096,5.994842503189409e-05,8,0.4641588833612782,poly
586,0.6587837837837838,0.5926190476190476,0.2543956043956044,0.3324916457811194,0.6476309921962096,100.0,8,0.0774263682681127,poly
49,0.664114114114114,0.5041125541125542,0.217032967032967,0.2935326797385621,0.65279104953018,1e-05,8,0.4641588833612782,poly
526,0.664114114114114,0.5041125541125542,0.217032967032967,0.2935326797385621,0.65279104953018,16.68100537200059,8,0.0774263682681127,poly
497,0.671996996996997,0.5855934343434344,0.3950549450549451,0.4512256728778467,0.6823279980888677,16.68100537200059,1,0.0774263682681127,rbf
527,0.671996996996997,0.5855934343434344,0.3950549450549451,0.4512256728778467,0.6823279980888677,16.68100537200059,8,0.0774263682681127,rbf
374,0.6911411411411412,0.6433333333333333,0.2681318681318682,0.3645689544373754,0.7695214206083771,0.4641588833612782,1,0.01291549665014884,rbf
404,0.6911411411411412,0.6433333333333333,0.2681318681318682,0.3645689544373754,0.7695214206083771,0.4641588833612782,8,0.01291549665014884,rbf
437,0.7017267267267269,0.6403710178710179,0.4703296703296703,0.5266365474723598,0.7144250676859373,2.782559402207126,1,0.0774263682681127,rbf
467,0.7017267267267269,0.6403710178710179,0.4703296703296703,0.5266365474723598,0.7144250676859373,2.782559402207126,8,0.0774263682681127,rbf
545,0.7047297297297297,0.6834415584415584,0.3065934065934066,0.4019598729443931,0.7716157031374423,100.0,1,5.994842503189409e-05,rbf
575,0.7047297297297297,0.6834415584415584,0.3065934065934066,0.4019598729443931,0.7716157031374423,100.0,8,5.994842503189409e-05,rbf
488,0.7074324324324324,0.6929653679653679,0.3065934065934066,0.4040651361022879,0.7713230609969741,16.68100537200059,1,0.00035938136638046257,rbf
518,0.7074324324324324,0.6929653679653679,0.3065934065934066,0.4040651361022879,0.7713230609969741,16.68100537200059,8,0.00035938136638046257,rbf
431,0.7074324324324324,0.7155844155844155,0.2989010989010988,0.3989025974025973,0.773889154323937,2.782559402207126,1,0.0021544346900318843,rbf
461,0.7074324324324324,0.7155844155844155,0.2989010989010988,0.3989025974025973,0.773889154323937,2.782559402207126,8,0.0021544346900318843,rbf
240,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,1e-05,linear
243,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,5.994842503189409e-05,linear
246,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,0.00035938136638046257,linear
249,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,0.0021544346900318843,linear
252,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,0.01291549665014884,linear
255,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,0.0774263682681127,linear
258,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,0.4641588833612782,linear
261,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,2.782559402207126,linear
264,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,16.68100537200059,linear
267,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,1,100.0,linear
270,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,1e-05,linear
273,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,5.994842503189409e-05,linear
276,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,0.00035938136638046257,linear
279,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,0.0021544346900318843,linear
282,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,0.01291549665014884,linear
285,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,0.0774263682681127,linear
288,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,0.4641588833612782,linear
291,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,2.782559402207126,linear
294,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,16.68100537200059,linear
297,0.7101351351351352,0.7566558441558442,0.3362637362637363,0.4409949606636913,0.7716395922917662,0.01291549665014884,8,100.0,linear
554,0.7154654654654655,0.6574891774891775,0.478021978021978,0.5456216437235927,0.7218545946806817,100.0,1,0.01291549665014884,rbf
584,0.7154654654654655,0.6574891774891775,0.478021978021978,0.5456216437235927,0.7218545946806817,100.0,8,0.01291549665014884,rbf
377,0.7207957957957958,0.6729712281182869,0.4857142857142857,0.5506574077235478,0.7500676859372513,0.4641588833612782,1,0.0774263682681127,rbf
407,0.7207957957957958,0.6729712281182869,0.4857142857142857,0.5506574077235478,0.7500676859372513,0.4641588833612782,8,0.0774263682681127,rbf
565,0.7208708708708709,0.6627919629390219,0.5142857142857142,0.5697314999166332,0.7622113393852524,100.0,1,16.68100537200059,poly
300,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,1e-05,linear
303,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,5.994842503189409e-05,linear
306,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,0.00035938136638046257,linear
309,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,0.0021544346900318843,linear
312,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,0.01291549665014884,linear
315,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,0.0774263682681127,linear
318,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,0.4641588833612782,linear
321,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,2.782559402207126,linear
324,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,16.68100537200059,linear
327,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,1,100.0,linear
330,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,1e-05,linear
333,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,5.994842503189409e-05,linear
336,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,0.00035938136638046257,linear
339,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,0.0021544346900318843,linear
342,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,0.01291549665014884,linear
345,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,0.0774263682681127,linear
348,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,0.4641588833612782,linear
351,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,2.782559402207126,linear
354,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,16.68100537200059,linear
357,0.7234984984984986,0.6578119429590018,0.5142857142857143,0.5677238614833654,0.7733317407230451,0.0774263682681127,8,100.0,linear
420,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,1e-05,linear
423,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,5.994842503189409e-05,linear
426,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,0.00035938136638046257,linear
429,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,0.0021544346900318843,linear
432,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,0.01291549665014884,linear
435,0.7235735735735735,0.6673374174844764,0.5142857142857142,0.5717314999166333,0.7634635292243988,2.782559402207126,1,0.0774263682681127,linear
